ChartType,Time,Begin,High,Low,Last,Average,Volume,
m, 09:00:00-000, 1350.00, 1350.00, 1350.00, 1350.00, 1350.00, 4
m, 09:06:00-000, 1353.00, 1355.00, 1345.00, 1351.00, 1348.74, 1135
m, 09:08:00-000, 1352.00, 1355.00, 1352.00, 1355.00, 1353.00, 3
m, 09:09:00-000, 1363.00, 1373.00, 1351.00, 1351.00, 1355.37, 8
m, 09:10:00-000, 1390.00, 1426.00, 1350.00, 1424.00, 1384.21, 41
m, 09:11:00-000, 1350.00, 1449.00, 1350.00, 1449.00, 1423.53, 17
m, 09:12:00-000, 1449.00, 1485.00, 1449.00, 1485.00, 1460.00, 5
m, 09:13:00-000, 1351.00, 1501.00, 1344.00, 1356.00, 1349.23, 6176
m, 09:14:00-000, 1357.00, 1357.00, 1348.00, 1355.00, 1355.86, 68
m, 09:15:00-000, 1357.00, 1357.00, 1345.00, 1357.00, 1355.63, 59
m, 09:16:00-000, 1356.00, 1368.00, 1345.00, 1355.00, 1352.83, 160
m, 09:17:00-000, 1356.00, 1381.00, 1345.00, 1351.00, 1356.05, 184
m, 09:18:00-000, 1365.00, 1374.00, 1345.00, 1349.00, 1351.69, 567
m, 09:19:00-000, 1351.00, 1359.00, 1345.00, 1350.00, 1350.98, 360
m, 09:20:00-000, 1349.00, 1359.00, 1343.00, 1355.00, 1350.67, 720
m, 09:21:00-000, 1357.00, 1382.00, 1345.00, 1361.00, 1355.44, 367
m, 09:22:00-000, 1363.00, 1381.00, 1345.00, 1351.00, 1353.70, 524
m, 09:23:00-000, 1351.00, 1362.00, 1345.00, 1349.00, 1351.11, 268
m, 09:24:00-000, 1348.00, 1364.00, 1343.00, 1350.00, 1351.01, 477
m, 09:25:00-000, 1351.00, 1366.00, 1344.00, 1357.00, 1351.66, 280
m, 09:26:00-000, 1356.00, 1369.00, 1345.00, 1350.00, 1348.72, 4244
m, 09:27:00-000, 1351.00, 1356.00, 1345.00, 1350.00, 1350.86, 383
m, 09:28:00-000, 1349.00, 1357.00, 1344.00, 1351.00, 1351.13, 658
m, 09:29:00-000, 1350.00, 1358.00, 1344.00, 1352.00, 1350.56, 338
m, 09:30:00-000, 1353.00, 1359.00, 1343.00, 1351.00, 1350.25, 620
m, 09:31:00-000, 1352.00, 1358.00, 1343.00, 1354.00, 1350.96, 310
m, 09:32:00-000, 1354.00, 1360.00, 1343.00, 1350.00, 1351.12, 606
m, 09:33:00-000, 1350.00, 1357.00, 1344.00, 1351.00, 1350.01, 493
m, 09:34:00-000, 1351.00, 1358.00, 1342.00, 1349.00, 1349.81, 816
m, 09:35:00-000, 1351.00, 1360.00, 1345.00, 1352.00, 1352.79, 336
m, 09:36:00-000, 1349.00, 1358.00, 1344.00, 1351.00, 1350.25, 923
m, 09:37:00-000, 1351.00, 1355.00, 1344.00, 1351.00, 1349.16, 796
m, 09:38:00-000, 1350.00, 1358.00, 1344.00, 1355.00, 1350.22, 1237
m, 09:39:00-000, 1356.00, 1358.00, 1345.00, 1351.00, 1351.57, 297
m, 09:40:00-000, 1352.00, 1358.00, 1344.00, 1351.00, 1349.60, 1039
m, 09:41:00-000, 1351.00, 1356.00, 1344.00, 1353.00, 1349.51, 822
m, 09:42:00-000, 1354.00, 1357.00, 1344.00, 1350.00, 1350.69, 981
m, 09:43:00-000, 1351.00, 1356.00, 1344.00, 1350.00, 1349.55, 332
m, 09:44:00-000, 1348.00, 1357.00, 1342.00, 1349.00, 1349.52, 1020
m, 09:45:00-000, 1349.00, 1356.00, 1343.00, 1351.00, 1348.80, 683
m, 09:46:00-000, 1351.00, 1356.00, 1342.00, 1349.00, 1349.29, 871
m, 09:47:00-000, 1349.00, 1356.00, 1342.00, 1348.00, 1349.60, 376
m, 09:48:00-000, 1349.00, 1356.00, 1342.00, 1350.00, 1348.60, 895
m, 09:49:00-000, 1350.00, 1357.00, 1344.00, 1349.00, 1349.46, 693
m, 09:50:00-000, 1349.00, 1357.00, 1343.00, 1350.00, 1349.61, 1167
m, 09:51:00-000, 1350.00, 1357.00, 1344.00, 1347.00, 1350.65, 353
m, 09:52:00-000, 1346.00, 1358.00, 1342.00, 1350.00, 1349.33, 938
m, 09:53:00-000, 1349.00, 1355.00, 1343.00, 1351.00, 1349.30, 723
m, 09:54:00-000, 1351.00, 1356.00, 1343.00, 1347.00, 1349.32, 1002
m, 09:55:00-000, 1349.00, 1356.00, 1344.00, 1352.00, 1351.08, 326
m, 09:56:00-000, 1354.00, 1357.00, 1344.00, 1349.00, 1349.86, 1007
m, 09:57:00-000, 1350.00, 1355.00, 1345.00, 1351.00, 1349.56, 723
m, 09:58:00-000, 1351.00, 1356.00, 1343.00, 1351.00, 1349.09, 1055
m, 09:59:00-000, 1350.00, 1356.00, 1343.00, 1350.00, 1350.83, 311
m, 10:00:00-000, 1352.00, 1355.00, 1342.00, 1349.00, 1349.26, 948
m, 10:01:00-000, 1349.00, 1356.00, 1345.00, 1351.00, 1349.79, 652
m, 10:02:00-000, 1350.00, 1356.00, 1342.00, 1350.00, 1348.86, 949
m, 10:03:00-000, 1350.00, 1355.00, 1344.00, 1351.00, 1350.31, 280
m, 10:04:00-000, 1351.00, 1356.00, 1343.00, 1351.00, 1349.64, 946
m, 10:05:00-000, 1351.00, 1355.00, 1344.00, 1354.00, 1349.54, 741
m, 10:06:00-000, 1353.00, 1357.00, 1344.00, 1350.00, 1350.50, 936
m, 10:07:00-000, 1351.00, 1357.00, 1342.00, 1355.00, 1349.58, 353
m, 10:08:00-000, 1354.00, 1356.00, 1341.00, 1351.00, 1349.08, 1034
m, 10:09:00-000, 1351.00, 1356.00, 1343.00, 1353.00, 1349.49, 685
m, 10:10:00-000, 1352.00, 1357.00, 1343.00, 1349.00, 1349.77, 1034
m, 10:11:00-000, 1346.00, 1357.00, 1344.00, 1350.00, 1349.86, 348
m, 10:12:00-000, 1350.00, 1358.00, 1344.00, 1350.00, 1349.52, 1089
m, 10:13:00-000, 1352.00, 1356.00, 1345.00, 1349.00, 1349.92, 654
m, 10:14:00-000, 1348.00, 1355.00, 1345.00, 1351.00, 1349.33, 945
m, 10:15:00-000, 1353.00, 1356.00, 1345.00, 1352.00, 1350.10, 291
m, 10:16:00-000, 1353.00, 1356.00, 1344.00, 1351.00, 1349.33, 1082
m, 10:17:00-000, 1351.00, 1356.00, 1344.00, 1351.00, 1349.71, 691
m, 10:18:00-000, 1353.00, 1356.00, 1345.00, 1352.00, 1349.83, 982
m, 10:19:00-000, 1353.00, 1357.00, 1345.00, 1350.00, 1350.63, 372
m, 10:20:00-000, 1349.00, 1357.00, 1343.00, 1351.00, 1349.63, 954
m, 10:21:00-000, 1353.00, 1357.00, 1345.00, 1350.00, 1349.91, 684
m, 10:22:00-000, 1350.00, 1356.00, 1343.00, 1350.00, 1349.92, 990
m, 10:23:00-000, 1351.00, 1357.00, 1345.00, 1349.00, 1351.01, 324
m, 10:24:00-000, 1351.00, 1356.00, 1344.00, 1348.00, 1348.86, 938
m, 10:25:00-000, 1348.00, 1355.00, 1344.00, 1350.00, 1348.64, 775
m, 10:26:00-000, 1349.00, 1356.00, 1342.00, 1352.00, 1349.00, 1031
m, 10:27:00-000, 1354.00, 1356.00, 1345.00, 1347.00, 1350.77, 331
m, 10:28:00-000, 1348.00, 1356.00, 1343.00, 1350.00, 1349.05, 927
m, 10:29:00-000, 1350.00, 1357.00, 1344.00, 1352.00, 1349.75, 782
m, 10:30:00-000, 1355.00, 1358.00, 1344.00, 1352.00, 1350.46, 1026
m, 10:31:00-000, 1352.00, 1357.00, 1345.00, 1350.00, 1351.21, 299
m, 10:32:00-000, 1352.00, 1358.00, 1342.00, 1348.00, 1350.17, 1089
m, 10:33:00-000, 1349.00, 1354.00, 1345.00, 1352.00, 1349.38, 686
m, 10:34:00-000, 1349.00, 1355.00, 1342.00, 1351.00, 1349.04, 1019
m, 10:35:00-000, 1348.00, 1355.00, 1344.00, 1347.00, 1349.97, 425
m, 10:36:00-000, 1347.00, 1355.00, 1343.00, 1351.00, 1348.99, 924
m, 10:37:00-000, 1352.00, 1356.00, 1345.00, 1350.00, 1350.02, 695
m, 10:38:00-000, 1351.00, 1357.00, 1344.00, 1350.00, 1350.47, 1047
m, 10:39:00-000, 1351.00, 1356.00, 1345.00, 1351.00, 1350.38, 288
m, 10:40:00-000, 1350.00, 1358.00, 1345.00, 1351.00, 1350.57, 1023
m, 10:41:00-000, 1350.00, 1356.00, 1343.00, 1347.00, 1349.07, 685
m, 10:42:00-000, 1346.00, 1356.00, 1344.00, 1350.00, 1349.61, 985
m, 10:43:00-000, 1349.00, 1356.00, 1344.00, 1350.00, 1349.98, 371
m, 10:44:00-000, 1349.00, 1357.00, 1344.00, 1352.00, 1350.29, 997
m, 10:45:00-000, 1353.00, 1357.00, 1343.00, 1350.00, 1349.62, 760
m, 10:46:00-000, 1350.00, 1357.00, 1344.00, 1347.00, 1349.96, 984
