ChartType,Time,Begin,High,Low,Last,Average,Volume,
m, 09:00:00-000, 1349.00, 1349.00, 1349.00, 1349.00, 1349.00, 2
m, 09:06:00-000, 1345.00, 1351.00, 1345.00, 1351.00, 1348.50, 1181
m, 09:08:00-000, 1353.00, 1353.00, 1351.00, 1351.00, 1352.10, 10
m, 09:09:00-000, 1370.00, 1399.00, 1350.00, 1399.00, 1368.07, 14
m, 09:10:00-000, 1352.00, 1439.00, 1351.00, 1439.00, 1397.66, 15
m, 09:11:00-000, 1351.00, 1464.00, 1350.00, 1464.00, 1404.68, 16
m, 09:12:00-000, 1469.00, 1512.00, 1469.00, 1512.00, 1483.25, 4
m, 09:13:00-000, 1512.00, 1519.00, 1344.00, 1357.00, 1349.94, 6191
m, 09:14:00-000, 1356.00, 1357.00, 1356.00, 1357.00, 1356.88, 56
m, 09:15:00-000, 1356.00, 1358.00, 1344.00, 1355.00, 1355.89, 93
m, 09:16:00-000, 1358.00, 1371.00, 1345.00, 1358.00, 1354.80, 176
m, 09:17:00-000, 1360.00, 1369.00, 1345.00, 1365.00, 1354.84, 171
m, 09:18:00-000, 1366.00, 1403.00, 1345.00, 1355.00, 1358.17, 462
m, 09:19:00-000, 1355.00, 1382.00, 1345.00, 1352.00, 1354.02, 364
m, 09:20:00-000, 1355.00, 1370.00, 1345.00, 1355.00, 1351.78, 722
m, 09:21:00-000, 1350.00, 1357.00, 1345.00, 1350.00, 1350.77, 324
m, 09:22:00-000, 1352.00, 1366.00, 1344.00, 1349.00, 1351.74, 578
m, 09:23:00-000, 1351.00, 1365.00, 1345.00, 1349.00, 1352.73, 291
m, 09:24:00-000, 1349.00, 1360.00, 1345.00, 1357.00, 1350.83, 526
m, 09:25:00-000, 1355.00, 1371.00, 1345.00, 1350.00, 1353.25, 258
m, 09:26:00-000, 1350.00, 1363.00, 1345.00, 1350.00, 1348.51, 4190
m, 09:27:00-000, 1349.00, 1356.00, 1345.00, 1352.00, 1350.60, 368
m, 09:28:00-000, 1356.00, 1357.00, 1345.00, 1355.00, 1351.03, 589
m, 09:29:00-000, 1351.00, 1357.00, 1344.00, 1347.00, 1350.16, 286
m, 09:30:00-000, 1350.00, 1373.00, 1343.00, 1353.00, 1351.71, 715
m, 09:31:00-000, 1354.00, 1369.00, 1345.00, 1350.00, 1353.14, 293
m, 09:32:00-000, 1351.00, 1360.00, 1344.00, 1353.00, 1350.66, 682
m, 09:33:00-000, 1355.00, 1359.00, 1344.00, 1349.00, 1350.62, 533
m, 09:34:00-000, 1348.00, 1360.00, 1343.00, 1354.00, 1349.83, 810
m, 09:35:00-000, 1351.00, 1356.00, 1343.00, 1350.00, 1349.85, 358
m, 09:36:00-000, 1345.00, 1357.00, 1344.00, 1350.00, 1350.15, 976
m, 09:37:00-000, 1351.00, 1357.00, 1344.00, 1350.00, 1349.75, 691
m, 09:38:00-000, 1351.00, 1358.00, 1343.00, 1348.00, 1349.73, 1116
m, 09:39:00-000, 1348.00, 1358.00, 1345.00, 1350.00, 1351.03, 345
m, 09:40:00-000, 1350.00, 1357.00, 1343.00, 1351.00, 1349.29, 1144
m, 09:41:00-000, 1353.00, 1356.00, 1343.00, 1349.00, 1349.35, 858
m, 09:42:00-000, 1349.00, 1357.00, 1342.00, 1349.00, 1349.37, 1012
m, 09:43:00-000, 1350.00, 1357.00, 1343.00, 1353.00, 1350.88, 348
m, 09:44:00-000, 1345.00, 1358.00, 1344.00, 1350.00, 1349.99, 946
m, 09:45:00-000, 1350.00, 1357.00, 1345.00, 1353.00, 1349.98, 691
m, 09:46:00-000, 1354.00, 1358.00, 1343.00, 1350.00, 1349.89, 885
m, 09:47:00-000, 1350.00, 1358.00, 1343.00, 1350.00, 1350.61, 351
m, 09:48:00-000, 1351.00, 1356.00, 1342.00, 1350.00, 1349.34, 929
m, 09:49:00-000, 1352.00, 1357.00, 1345.00, 1350.00, 1350.35, 617
m, 09:50:00-000, 1351.00, 1357.00, 1344.00, 1348.00, 1350.58, 975
m, 09:51:00-000, 1350.00, 1358.00, 1343.00, 1353.00, 1350.27, 312
m, 09:52:00-000, 1352.00, 1357.00, 1344.00, 1348.00, 1349.87, 911
