ChartType,Time,Begin,High,Low,Last,Average,Volume,
m, 09:00:00-000, 1349.00, 1349.00, 1349.00, 1349.00, 1349.00, 1
m, 09:06:00-000, 1351.00, 1353.00, 1345.00, 1351.00, 1348.25, 1098
m, 09:08:00-000, 1351.00, 1359.00, 1351.00, 1353.00, 1352.93, 14
m, 09:09:00-000, 1363.00, 1397.00, 1351.00, 1397.00, 1371.40, 10
m, 09:10:00-000, 1403.00, 1443.00, 1350.00, 1443.00, 1410.85, 20
m, 09:11:00-000, 1443.00, 1463.00, 1442.00, 1463.00, 1450.00, 15
m, 09:12:00-000, 1465.00, 1496.00, 1353.00, 1496.00, 1470.11, 9
m, 09:13:00-000, 1498.00, 1512.00, 1344.00, 1356.00, 1348.94, 6297
m, 09:14:00-000, 1356.00, 1357.00, 1354.00, 1357.00, 1356.05, 77
m, 09:15:00-000, 1357.00, 1357.00, 1349.00, 1356.00, 1355.72, 67
m, 09:16:00-000, 1353.00, 1368.00, 1345.00, 1365.00, 1356.91, 162
m, 09:17:00-000, 1366.00, 1368.00, 1345.00, 1357.00, 1355.76, 209
m, 09:18:00-000, 1358.00, 1378.00, 1345.00, 1372.00, 1354.20, 552
m, 09:19:00-000, 1371.00, 1392.00, 1345.00, 1389.00, 1358.15, 359
m, 09:20:00-000, 1389.00, 1410.00, 1345.00, 1350.00, 1357.74, 759
m, 09:21:00-000, 1351.00, 1369.00, 1345.00, 1352.00, 1351.91, 347
m, 09:22:00-000, 1351.00, 1360.00, 1343.00, 1351.00, 1350.75, 543
m, 09:23:00-000, 1351.00, 1372.00, 1344.00, 1355.00, 1352.24, 252
m, 09:24:00-000, 1355.00, 1385.00, 1345.00, 1350.00, 1353.79, 451
m, 09:25:00-000, 1351.00, 1364.00, 1349.00, 1350.00, 1351.99, 313
m, 09:26:00-000, 1351.00, 1357.00, 1345.00, 1350.00, 1348.34, 4341
m, 09:27:00-000, 1349.00, 1356.00, 1345.00, 1352.00, 1350.79, 323
m, 09:28:00-000, 1351.00, 1357.00, 1344.00, 1350.00, 1350.93, 679
m, 09:29:00-000, 1353.00, 1356.00, 1344.00, 1350.00, 1350.35, 270
m, 09:30:00-000, 1349.00, 1359.00, 1343.00, 1349.00, 1350.47, 641
m, 09:31:00-000, 1350.00, 1375.00, 1343.00, 1353.00, 1353.62, 330
m, 09:32:00-000, 1352.00, 1363.00, 1344.00, 1349.00, 1351.33, 661
m, 09:33:00-000, 1349.00, 1364.00, 1345.00, 1351.00, 1351.15, 424
m, 09:34:00-000, 1353.00, 1359.00, 1345.00, 1350.00, 1350.41, 858
m, 09:35:00-000, 1349.00, 1358.00, 1345.00, 1353.00, 1351.29, 287
m, 09:36:00-000, 1352.00, 1359.00, 1343.00, 1349.00, 1350.29, 951
m, 09:37:00-000, 1350.00, 1358.00, 1343.00, 1351.00, 1349.70, 757
m, 09:38:00-000, 1350.00, 1358.00, 1345.00, 1351.00, 1349.73, 1131
m, 09:39:00-000, 1352.00, 1358.00, 1345.00, 1351.00, 1351.09, 352
