ChartType,Time,Begin,High,Low,Last,Average,Volume,
m, 09:00:00-000, 1350.00, 1350.00, 1350.00, 1350.00, 1350.00, 7
m, 09:03:00-000, 1353.00, 1353.00, 1353.00, 1353.00, 1353.00, 7
m, 09:06:00-000, 1345.00, 1352.00, 1345.00, 1351.00, 1348.36, 1088
m, 09:07:00-000, 1351.00, 1351.00, 1350.00, 1350.00, 1350.80, 5
m, 09:08:00-000, 1351.00, 1351.00, 1350.00, 1350.00, 1350.75, 4
m, 09:09:00-000, 1362.00, 1401.00, 1350.00, 1401.00, 1375.57, 19
m, 09:10:00-000, 1401.00, 1434.00, 1351.00, 1434.00, 1399.11, 18
m, 09:11:00-000, 1436.00, 1469.00, 1350.00, 1469.00, 1410.82, 22
m, 09:12:00-000, 1476.00, 1488.00, 1476.00, 1488.00, 1484.75, 8
m, 09:13:00-000, 1509.00, 1518.00, 1344.00, 1355.00, 1349.35, 6127
m, 09:14:00-000, 1356.00, 1356.00, 1347.00, 1353.00, 1355.60, 79
m, 09:15:00-000, 1356.00, 1357.00, 1346.00, 1357.00, 1353.90, 82
m, 09:16:00-000, 1357.00, 1363.00, 1345.00, 1359.00, 1352.54, 193
m, 09:17:00-000, 1359.00, 1361.00, 1345.00, 1354.00, 1351.81, 208
m, 09:18:00-000, 1354.00, 1366.00, 1344.00, 1352.00, 1351.15, 593
m, 09:19:00-000, 1350.00, 1362.00, 1345.00, 1355.00, 1352.95, 377
m, 09:20:00-000, 1355.00, 1378.00, 1343.00, 1363.00, 1352.34, 745
m, 09:21:00-000, 1363.00, 1364.00, 1345.00, 1350.00, 1352.44, 350
m, 09:22:00-000, 1356.00, 1375.00, 1345.00, 1351.00, 1351.82, 556
m, 09:23:00-000, 1354.00, 1363.00, 1345.00, 1351.00, 1352.55, 310
m, 09:24:00-000, 1353.00, 1366.00, 1343.00, 1352.00, 1350.52, 591
m, 09:25:00-000, 1352.00, 1359.00, 1343.00, 1350.00, 1350.23, 294
m, 09:26:00-000, 1351.00, 1356.00, 1343.00, 1350.00, 1348.21, 4256
m, 09:27:00-000, 1351.00, 1356.00, 1345.00, 1352.00, 1351.25, 376
m, 09:28:00-000, 1351.00, 1357.00, 1344.00, 1352.00, 1351.11, 688
m, 09:29:00-000, 1351.00, 1360.00, 1345.00, 1350.00, 1352.24, 314
m, 09:30:00-000, 1351.00, 1360.00, 1344.00, 1352.00, 1350.78, 640
m, 09:31:00-000, 1354.00, 1359.00, 1342.00, 1353.00, 1350.45, 317
m, 09:32:00-000, 1353.00, 1368.00, 1344.00, 1356.00, 1351.89, 668
m, 09:33:00-000, 1356.00, 1360.00, 1343.00, 1356.00, 1351.18, 544
m, 09:34:00-000, 1357.00, 1363.00, 1344.00, 1350.00, 1350.19, 810
m, 09:35:00-000, 1350.00, 1358.00, 1345.00, 1352.00, 1352.18, 320
m, 09:36:00-000, 1352.00, 1358.00, 1344.00, 1348.00, 1350.00, 908
m, 09:37:00-000, 1350.00, 1354.00, 1343.00, 1350.00, 1348.85, 764
m, 09:38:00-000, 1349.00, 1356.00, 1344.00, 1351.00, 1349.43, 1179
m, 09:39:00-000, 1349.00, 1356.00, 1343.00, 1350.00, 1348.98, 330
m, 09:40:00-000, 1351.00, 1356.00, 1345.00, 1349.00, 1349.71, 1052
m, 09:41:00-000, 1348.00, 1357.00, 1345.00, 1351.00, 1349.71, 791
m, 09:42:00-000, 1352.00, 1357.00, 1344.00, 1352.00, 1350.05, 1035
m, 09:43:00-000, 1351.00, 1358.00, 1345.00, 1351.00, 1351.89, 358
m, 09:44:00-000, 1351.00, 1359.00, 1345.00, 1353.00, 1351.12, 979
m, 09:45:00-000, 1357.00, 1359.00, 1344.00, 1350.00, 1349.42, 666
m, 09:46:00-000, 1346.00, 1356.00, 1344.00, 1347.00, 1349.84, 956
m, 09:47:00-000, 1347.00, 1355.00, 1344.00, 1348.00, 1350.19, 273
m, 09:48:00-000, 1349.00, 1357.00, 1344.00, 1348.00, 1350.15, 993
m, 09:49:00-000, 1348.00, 1358.00, 1344.00, 1350.00, 1350.11, 706
m, 09:50:00-000, 1349.00, 1358.00, 1345.00, 1351.00, 1349.92, 943
m, 09:51:00-000, 1350.00, 1357.00, 1345.00, 1350.00, 1350.64, 354
m, 09:52:00-000, 1350.00, 1357.00, 1344.00, 1350.00, 1349.90, 1023
m, 09:53:00-000, 1350.00, 1356.00, 1343.00, 1348.00, 1349.01, 681
m, 09:54:00-000, 1349.00, 1357.00, 1344.00, 1350.00, 1349.61, 1022
m, 09:55:00-000, 1351.00, 1355.00, 1345.00, 1350.00, 1350.32, 265
m, 09:56:00-000, 1349.00, 1356.00, 1344.00, 1350.00, 1349.75, 1017
m, 09:57:00-000, 1350.00, 1355.00, 1343.00, 1351.00, 1349.12, 716
m, 09:58:00-000, 1352.00, 1356.00, 1342.00, 1352.00, 1349.21, 922
m, 09:59:00-000, 1353.00, 1356.00, 1343.00, 1351.00, 1349.41, 355
m, 10:00:00-000, 1352.00, 1356.00, 1344.00, 1352.00, 1349.67, 957
m, 10:01:00-000, 1352.00, 1356.00, 1345.00, 1356.00, 1350.28, 711
m, 10:02:00-000, 1351.00, 1356.00, 1344.00, 1349.00, 1349.13, 922
m, 10:03:00-000, 1349.00, 1355.00, 1343.00, 1348.00, 1348.74, 304
m, 10:04:00-000, 1347.00, 1356.00, 1344.00, 1356.00, 1349.69, 1088
m, 10:05:00-000, 1350.00, 1356.00, 1342.00, 1355.00, 1349.32, 752
m, 10:06:00-000, 1354.00, 1356.00, 1344.00, 1351.00, 1350.02, 1055
m, 10:07:00-000, 1350.00, 1356.00, 1344.00, 1346.00, 1350.18, 440
m, 10:08:00-000, 1345.00, 1355.00, 1341.00, 1355.00, 1348.58, 1133
m, 10:09:00-000, 1348.00, 1356.00, 1344.00, 1349.00, 1349.56, 710
m, 10:10:00-000, 1348.00, 1356.00, 1341.00, 1349.00, 1349.22, 965
m, 10:11:00-000, 1351.00, 1357.00, 1343.00, 1347.00, 1349.88, 330
m, 10:12:00-000, 1349.00, 1358.00, 1344.00, 1352.00, 1349.73, 1038
m, 10:13:00-000, 1350.00, 1357.00, 1342.00, 1346.00, 1349.79, 745
m, 10:14:00-000, 1351.00, 1357.00, 1343.00, 1356.00, 1350.63, 1066
m, 10:15:00-000, 1356.00, 1357.00, 1342.00, 1352.00, 1349.54, 360
m, 10:16:00-000, 1352.00, 1358.00, 1344.00, 1354.00, 1350.26, 1055
m, 10:17:00-000, 1351.00, 1356.00, 1342.00, 1352.00, 1349.62, 690
m, 10:18:00-000, 1352.00, 1357.00, 1342.00, 1354.00, 1349.58, 979
m, 10:19:00-000, 1351.00, 1355.00, 1343.00, 1351.00, 1349.60, 377
m, 10:20:00-000, 1352.00, 1356.00, 1344.00, 1351.00, 1349.85, 1050
m, 10:21:00-000, 1350.00, 1356.00, 1344.00, 1350.00, 1349.75, 713
m, 10:22:00-000, 1350.00, 1356.00, 1343.00, 1356.00, 1349.67, 983
m, 10:23:00-000, 1351.00, 1358.00, 1345.00, 1352.00, 1351.25, 360
m, 10:24:00-000, 1352.00, 1356.00, 1345.00, 1345.00, 1350.06, 1099
m, 10:25:00-000, 1350.00, 1357.00, 1344.00, 1350.00, 1349.44, 761
m, 10:26:00-000, 1350.00, 1355.00, 1342.00, 1346.00, 1348.95, 1024
m, 10:27:00-000, 1346.00, 1355.00, 1343.00, 1350.00, 1349.48, 269
m, 10:28:00-000, 1345.00, 1358.00, 1343.00, 1349.00, 1350.40, 1022
m, 10:29:00-000, 1350.00, 1359.00, 1345.00, 1350.00, 1350.57, 755
m, 10:30:00-000, 1349.00, 1360.00, 1345.00, 1350.00, 1350.32, 979
m, 10:31:00-000, 1351.00, 1356.00, 1343.00, 1351.00, 1350.07, 307
m, 10:32:00-000, 1351.00, 1356.00, 1342.00, 1350.00, 1348.86, 1018
m, 10:33:00-000, 1350.00, 1354.00, 1343.00, 1346.00, 1348.99, 724
m, 10:34:00-000, 1346.00, 1356.00, 1342.00, 1350.00, 1349.21, 913
m, 10:35:00-000, 1349.00, 1356.00, 1344.00, 1351.00, 1349.80, 370
m, 10:36:00-000, 1351.00, 1356.00, 1343.00, 1351.00, 1349.38, 1031
m, 10:37:00-000, 1349.00, 1356.00, 1344.00, 1350.00, 1349.65, 813
m, 10:38:00-000, 1349.00, 1356.00, 1343.00, 1351.00, 1348.87, 949
m, 10:39:00-000, 1351.00, 1356.00, 1344.00, 1346.00, 1349.82, 350
m, 10:40:00-000, 1348.00, 1356.00, 1341.00, 1350.00, 1348.40, 1001
m, 10:41:00-000, 1350.00, 1356.00, 1344.00, 1350.00, 1349.75, 780
