ChartType,Time,Begin,High,Low,Last,Average,Volume,
m, 09:00:00-000, 1349.00, 1349.00, 1349.00, 1349.00, 1349.00, 1
m, 09:06:00-000, 1351.00, 1355.00, 1345.00, 1351.00, 1348.64, 1219
m, 09:08:00-000, 1349.00, 1349.00, 1347.00, 1349.00, 1348.67, 6
m, 09:09:00-000, 1351.00, 1377.00, 1351.00, 1377.00, 1353.75, 16
m, 09:10:00-000, 1385.00, 1434.00, 1350.00, 1350.00, 1396.12, 16
m, 09:11:00-000, 1453.00, 1462.00, 1452.00, 1462.00, 1454.83, 12
m, 09:12:00-000, 1468.00, 1502.00, 1468.00, 1502.00, 1484.12, 16
m, 09:13:00-000, 1507.00, 1512.00, 1344.00, 1356.00, 1348.86, 6452
m, 09:14:00-000, 1355.00, 1357.00, 1350.00, 1357.00, 1354.95, 50
m, 09:15:00-000, 1357.00, 1357.00, 1351.00, 1357.00, 1355.62, 91
m, 09:16:00-000, 1356.00, 1370.00, 1345.00, 1354.00, 1354.82, 204
m, 09:17:00-000, 1353.00, 1370.00, 1345.00, 1354.00, 1354.48, 157
m, 09:18:00-000, 1354.00, 1369.00, 1345.00, 1356.00, 1352.53, 564
m, 09:19:00-000, 1358.00, 1367.00, 1345.00, 1352.00, 1353.67, 410
m, 09:20:00-000, 1351.00, 1375.00, 1343.00, 1348.00, 1352.15, 750
m, 09:21:00-000, 1348.00, 1359.00, 1342.00, 1359.00, 1349.95, 427
m, 09:22:00-000, 1349.00, 1364.00, 1344.00, 1358.00, 1350.87, 631
m, 09:23:00-000, 1350.00, 1366.00, 1344.00, 1351.00, 1350.67, 333
m, 09:24:00-000, 1356.00, 1356.00, 1344.00, 1351.00, 1350.07, 515
m, 09:25:00-000, 1351.00, 1362.00, 1343.00, 1353.00, 1351.08, 374
m, 09:26:00-000, 1354.00, 1377.00, 1345.00, 1357.00, 1348.96, 4343
m, 09:27:00-000, 1355.00, 1357.00, 1345.00, 1354.00, 1352.11, 372
m, 09:28:00-000, 1353.00, 1357.00, 1344.00, 1351.00, 1350.93, 682
m, 09:29:00-000, 1351.00, 1358.00, 1343.00, 1351.00, 1350.20, 332
m, 09:30:00-000, 1351.00, 1358.00, 1343.00, 1350.00, 1350.14, 683
m, 09:31:00-000, 1351.00, 1360.00, 1343.00, 1355.00, 1352.44, 339
m, 09:32:00-000, 1351.00, 1360.00, 1344.00, 1348.00, 1349.94, 679
m, 09:33:00-000, 1349.00, 1358.00, 1345.00, 1350.00, 1350.94, 495
m, 09:34:00-000, 1349.00, 1358.00, 1345.00, 1351.00, 1350.30, 838
m, 09:35:00-000, 1351.00, 1356.00, 1344.00, 1353.00, 1349.58, 347
m, 09:36:00-000, 1352.00, 1358.00, 1343.00, 1355.00, 1349.83, 959
m, 09:37:00-000, 1352.00, 1356.00, 1345.00, 1350.00, 1349.46, 701
m, 09:38:00-000, 1350.00, 1358.00, 1344.00, 1350.00, 1350.15, 1107
m, 09:39:00-000, 1350.00, 1359.00, 1345.00, 1350.00, 1352.24, 316
m, 09:40:00-000, 1350.00, 1358.00, 1344.00, 1351.00, 1349.89, 1165
m, 09:41:00-000, 1351.00, 1355.00, 1344.00, 1346.00, 1348.53, 819
m, 09:42:00-000, 1347.00, 1357.00, 1343.00, 1349.00, 1350.15, 1004
m, 09:43:00-000, 1352.00, 1357.00, 1345.00, 1349.00, 1350.96, 342
m, 09:44:00-000, 1350.00, 1356.00, 1344.00, 1347.00, 1349.32, 1064
m, 09:45:00-000, 1351.00, 1357.00, 1344.00, 1350.00, 1349.79, 608
m, 09:46:00-000, 1349.00, 1357.00, 1344.00, 1350.00, 1349.59, 917
m, 09:47:00-000, 1352.00, 1357.00, 1345.00, 1354.00, 1350.80, 303
m, 09:48:00-000, 1356.00, 1357.00, 1345.00, 1347.00, 1349.95, 936
m, 09:49:00-000, 1347.00, 1355.00, 1343.00, 1349.00, 1349.05, 661
m, 09:50:00-000, 1351.00, 1356.00, 1342.00, 1347.00, 1349.40, 1001
m, 09:51:00-000, 1348.00, 1356.00, 1343.00, 1355.00, 1350.07, 341
m, 09:52:00-000, 1349.00, 1357.00, 1345.00, 1350.00, 1350.43, 953
m, 09:53:00-000, 1350.00, 1356.00, 1344.00, 1351.00, 1349.77, 710
m, 09:54:00-000, 1352.00, 1356.00, 1344.00, 1350.00, 1349.84, 956
m, 09:55:00-000, 1350.00, 1357.00, 1344.00, 1350.00, 1350.71, 324
m, 09:56:00-000, 1349.00, 1357.00, 1344.00, 1351.00, 1349.98, 1058
m, 09:57:00-000, 1352.00, 1355.00, 1344.00, 1351.00, 1349.37, 696
m, 09:58:00-000, 1350.00, 1356.00, 1343.00, 1355.00, 1349.75, 1022
m, 09:59:00-000, 1352.00, 1357.00, 1345.00, 1352.00, 1351.19, 325
m, 10:00:00-000, 1353.00, 1356.00, 1343.00, 1352.00, 1349.62, 1003
